Zip,Latitude,Longitude
33525,28.33598,-82.20147
35146,33.79556,-86.43193
36265,33.84779,-85.78524
36736,32.05953,-87.77719
45775,39.08289,-82.15426
47457,38.90909,-86.90472
27358,36.22808,-79.87975
27978,35.73482,-75.74841
39866,31.55126,-84.60234
41174,38.70488,-83.01162
46974,40.94817,-85.93011
47981,40.245,-86.93044
60628,41.69176,-87.61796
68874,41.63752,-99.41287
70464,30.53955,-89.91005
72368,34.80991,-91.02053
72529,36.29573,-91.56548
76801,31.74249,-99.03991
81621,39.38608,-106.88558
92258,33.91584,-116.55986
92841,33.78689,-117.98195
98264,48.95016,-122.46036
31093,32.64767,-83.65653
33605,27.95119,-82.42948
58570,46.38367,-100.88831
51240,43.30949,-96.45715
52701,41.98195,-90.24912
52749,41.3457,-91.13073
54560,46.0151,-89.54514
54942,44.29119,-88.54784
57258,44.88631,-97.91985
57656,45.38806,-101.07766
656,18.05281,-66.79182
39630,31.45932,-90.84563
1040,42.21256,-72.64107
40145,37.64424,-86.31131
2825,41.78117,-71.72612
41760,37.2054,-83.07866
5867,44.66286,-72.0422
43931,39.67324,-80.87221
12958,44.95943,-73.57857
44021,41.44167,-81.14743
13341,43.0361,-75.39698
44052,41.45531,-82.16251
44436,41.05947,-80.54332
44613,40.71367,-81.60024
14815,42.37458,-77.09279
45854,40.7578,-83.95175
16837,40.94576,-78.47494
47110,38.09886,-86.18509
18848,41.75212,-76.45419
18944,40.39137,-75.23465
54728,45.30833,-91.63943
55041,44.39402,-92.32022
59258,48.57825,-104.69461
62474,39.43664,-87.99652
66776,37.46913,-95.4874
67631,39.00386,-100.08622
70722,30.8425,-90.93158
76129,32.7087,-97.36342
77585,30.29552,-94.52242
78163,29.76677,-98.45476
78252,29.34097,-98.70532
81054,37.93472,-103.16646
85204,33.39679,-111.7881
87105,34.96917,-106.63094
89118,36.07725,-115.21396
91361,34.13649,-118.889
93222,34.84483,-119.1997
95065,37.03154,-121.98329
97478,44.09093,-122.85142
97637,42.52584,-119.91401
41083,38.67037,-84.98308
43220,40.04789,-83.07127
50243,41.86591,-93.69416
51234,43.19407,-96.01993
54484,44.79947,-90.07835
54843,46.02612,-91.29713
54944,44.32503,-88.62775
54949,44.48361,-88.91262
55424,44.90525,-93.33976
94566,37.64912,-121.8591
95326,37.59044,-120.85286
95982,39.18314,-121.80465
96096,40.64528,-121.8394
96141,39.07853,-120.17341
98345,47.69921,-122.62354
93526,36.81063,-118.28513
3241,43.7217,-71.81986
4460,45.6938,-68.5459
7936,40.81925,-74.36374
8879,40.46555,-74.27731
10282,40.71683,-74.01494
10535,41.33516,-73.79933
21154,39.65224,-76.35617
25647,37.78206,-81.98473
27812,35.81566,-77.36924
34983,27.32317,-80.35027
36069,32.09518,-86.15237
36786,32.43966,-87.48807
39823,31.3321,-84.94157
42724,37.67304,-86.06463
43229,40.08586,-82.97601
48879,43.0043,-84.57907
78935,29.69036,-96.43035
78947,30.42088,-97.03765
84535,37.99929,-109.56779
84648,39.68585,-111.86448
88232,33.07947,-104.45942
2807,41.17762,-71.57854
4085,43.77448,-70.62667
6379,41.36703,-71.85771
92024,33.05615,-117.25735
92135,32.69673,-117.19328
92365,34.89977,-116.6491
97868,45.41177,-118.87134
98052,47.68125,-122.12025
99625,59.28919,-156.65062
14012,43.33439,-78.52548
22938,37.86066,-78.79452
24526,37.54207,-79.40242
24822,37.6272,-81.68134
27841,35.90856,-77.27624
29082,33.03773,-80.94174
30619,33.85751,-83.24105
32404,30.20096,-85.50611
33993,26.69196,-82.03084
36362,31.35089,-85.69072
38356,35.43449,-88.89534
39427,31.48135,-89.82791
44454,40.92002,-80.54298
46917,40.62283,-86.46926
47591,38.62838,-87.5041
47635,37.88622,-87.10551
48213,42.39794,-82.9954
48529,42.97245,-83.6618
54022,44.84792,-92.60802
57013,43.28311,-96.62
57070,43.18289,-97.17439
99621,60.79526,-161.40056
94702,37.86576,-122.28629
59752,45.94918,-111.50639
60123,42.04022,-88.31131
60465,41.69845,-87.82878
62021,38.9774,-89.97931
65201,38.8982,-92.24359
65251,38.8471,-91.97838
67456,38.59603,-97.67428
61361,41.41146,-89.76379
61455,40.43538,-90.65452
63552,39.75978,-92.44743
64778,37.92405,-94.48263
68348,40.30611,-96.13923
70420,30.4872,-89.96749
73104,35.47528,-97.50387
88301,33.79263,-105.78565
93634,37.2076,-118.94222
76522,31.21604,-97.97338
76544,31.14312,-97.76165
80759,40.13526,-102.68387
81122,37.33995,-107.47857
82932,42.25268,-109.35569
83830,47.07836,-116.36531
85254,33.61504,-111.95198
87029,36.39636,-106.99763
87524,36.93242,-105.67231
2125,42.31545,-71.05594
6053,41.68853,-72.79421
7733,40.3767,-74.17258
10578,41.31739,-73.67446
12019,42.93075,-73.88635
12921,44.89118,-73.43791
12939,44.42776,-74.16691
13020,42.81647,-76.07455
13752,42.18312,-74.90136
13862,42.33638,-75.93851
14885,42.04656,-77.57035
14891,42.37724,-76.94575
17964,40.71419,-76.49698
19035,40.0492,-75.28147
19343,40.1014,-75.75458
23294,37.63044,-77.54232
25031,38.15192,-81.26561
26268,38.74898,-79.7389
27530,35.36899,-78.07487
90404,34.02662,-118.47364
92004,33.13941,-116.10357
93619,36.9156,-119.57915
95827,38.55504,-121.32555
98672,45.81843,-121.46297
99320,46.26522,-119.48767
99566,61.28097,-142.78996
99644,57.9241,-152.42219
99770,66.76682,-159.47864
99785,65.34195,-166.49262
56047,43.73228,-94.23364
56230,44.79299,-95.0924
2126,42.2743,-71.09388
2671,41.6721,-70.11095
10112,40.75917,-73.97967
15024,40.57854,-79.84369
15902,40.31992,-78.88034
19730,39.45925,-75.65356
22842,38.77578,-78.70521
26761,39.29323,-78.68703
28363,34.95472,-79.54204
29464,32.82038,-79.85636
61480,40.72541,-90.9218
65667,37.30802,-92.51504
911,18.45135,-66.05631
1225,42.56267,-73.15484
7076,40.63304,-74.37392
7407,40.90494,-74.12005
11379,40.71676,-73.87953
12507,42.00374,-73.92069
14304,43.09942,-78.95199
16635,40.41513,-78.4893
59315,47.44087,-104.86239
68381,40.08011,-96.48041
71832,34.03782,-94.35087
72024,34.76847,-91.75098
72718,36.26962,-94.22274
74146,36.09785,-95.85322
78343,27.6194,-97.74459
79356,33.25907,-101.33041
83670,44.01727,-116.30688
84746,37.24275,-113.35624
91202,34.16785,-118.26846
91786,34.1053,-117.66204
93218,35.8609,-119.03612
96819,21.34984,-157.8753
95324,37.39508,-120.89377
95573,40.88934,-123.66097
97487,43.98617,-123.39091
98038,47.41741,-121.95374
99734,70.36857,-148.99193
4090,43.3267,-70.63359
24935,37.56075,-80.81113
36446,31.79247,-87.71998
36278,33.32618,-85.52697
43529,41.18761,-83.78162
47963,40.9716,-87.43977
49525,43.02115,-85.5917
50105,42.11027,-93.63735
50128,41.85089,-94.29899
53079,43.80915,-88.18454
53715,43.06037,-89.39734
54519,46.0499,-89.26222
28575,34.68734,-76.89137
29423,32.9788,-80.0713
47436,38.95429,-86.39413
49886,45.73911,-87.52696
53960,43.42134,-89.23355
54956,44.1825,-88.52769
55316,45.17026,-93.39045
55782,47.8231,-92.2049
63039,38.49476,-90.83865
63373,38.92999,-90.39297
63860,36.65333,-89.58819
64030,38.88014,-94.52271
66960,39.93681,-97.42648
68463,40.87532,-96.13419
73089,35.26443,-97.79434
75773,32.67876,-95.44591
76951,31.81488,-101.04641
77051,29.6562,-95.38015
84326,41.67062,-111.81782
85012,33.50731,-112.07035
85396,33.52694,-112.65073
92648,33.68244,-118.01244
93429,34.86537,-120.53652
96707,21.36453,-158.08142
97219,45.45395,-122.6998
35128,33.54888,-86.3428
35149,33.24802,-86.1969
60611,41.89472,-87.61938
61316,41.25904,-89.12502
61775,40.65076,-88.3671
66115,39.14401,-94.61098
66604,39.03885,-95.72663
67837,37.55289,-100.66235
68944,40.64372,-98.09094
71455,31.40504,-92.9794
72660,36.48072,-93.37504
76908,31.43208,-100.40222
77396,29.94822,-95.25991
82244,41.88119,-104.43974
98596,46.4957,-122.95323
99694,61.62107,-149.79624
99706,64.02799,-144.63394
36580,30.48177,-87.70046
45659,38.67088,-82.62351
47342,40.32196,-85.51233
52146,43.18966,-91.19789
54141,44.72742,-88.00603
54826,45.50282,-92.16712
58228,47.87866,-97.35236
5744,43.69842,-73.08496
14092,43.17357,-78.99361
18232,40.83307,-75.88478
19114,40.06736,-75.00358
21102,39.68683,-76.84669
23163,37.35571,-76.30768
24112,36.72729,-79.84428
26574,39.58108,-80.18659
28655,35.75713,-81.74413
7827,41.29226,-74.73934
60460,41.0012,-88.53656
74463,35.75977,-95.55047
75849,31.41743,-95.48164
83535,46.53773,-116.72263
83716,43.53453,-115.97112
84034,40.06029,-113.89529
84662,39.43194,-111.47365
85601,31.5884,-111.31589
96726,19.42816,-155.82098
99135,47.66121,-119.09739
92270,33.76591,-116.42728
61102,42.22955,-89.15731
68728,42.37634,-96.95269
69212,42.93681,-100.79259
72677,36.2514,-92.68716
73538,34.73298,-98.29789
77840,30.60908,-96.32601
79107,35.22939,-101.80227
6371,41.36438,-72.32688
28395,35.13842,-78.73982
30289,33.3253,-84.63696
32619,29.76169,-82.86262
34448,28.77006,-82.61286
34482,29.25027,-82.27279
37659,36.28012,-82.4939
38018,35.13812,-89.76591
40023,38.16495,-85.42801
46011,40.12734,-85.76167
50465,43.48644,-93.91222
52240,41.63545,-91.50162
98390,47.20999,-122.22801
76234,33.272,-97.51417
12975,44.5291,-73.43052
18818,41.91031,-76.04687
19006,40.13296,-75.06155
21734,39.60769,-77.70802
33409,26.71615,-80.09643
34481,29.1224,-82.30881
36688,30.69623,-88.18239
37701,35.79414,-83.9846
45723,39.22297,-81.82739
45856,41.11526,-83.99906
73772,35.8602,-98.4268
75573,33.3423,-94.23728
88256,32.19587,-103.89273
60112,41.92431,-88.6908
61427,40.50196,-90.19418
72150,34.31861,-92.39326
74546,34.85844,-95.57873
79903,31.78623,-106.44188
87031,34.73181,-106.88782
5842,44.55316,-72.2208
8217,39.57536,-74.71852
10307,40.50794,-74.23965
10311,40.60524,-74.17956
12483,41.67552,-74.42136
12845,43.42409,-73.7133
16125,41.40597,-80.37338
21557,39.5194,-78.92287
23149,37.56856,-76.61577
27825,35.83281,-77.17446
30184,34.25787,-84.72398
10024,40.79227,-73.97482
12120,42.45141,-74.14424
13123,43.23355,-75.76908
16443,41.93882,-80.48026
20603,38.62939,-76.97697
20613,38.67247,-76.8088
23502,36.86285,-76.20988
24646,37.13642,-82.02889
26136,38.9663,-81.13614
28626,36.2954,-81.50144
30277,33.38138,-84.65052
3223,43.84968,-71.68155
8028,39.69436,-75.12054
59825,46.62697,-113.68306
64076,38.98052,-93.94495
65231,39.01631,-91.89797
65620,37.01509,-92.95297
66773,37.26685,-94.80891
71272,32.5269,-92.64931
73568,34.24894,-98.21204
76484,32.75833,-98.28241
77005,29.71816,-95.42419
78752,30.33181,-97.70425
79229,33.66676,-100.67825
79764,31.89053,-102.47105
83677,45.08023,-115.53308
84064,41.68381,-111.12536
85323,33.41939,-112.32606
89001,37.27386,-115.39051
31649,30.96503,-83.00272
33626,28.06628,-82.6165
37078,35.92275,-87.76786
38134,35.17696,-89.85992
38870,34.06747,-88.33644
47991,40.28056,-87.44828
51535,41.22411,-95.13004
52307,41.79297,-91.89884
95247,38.13806,-120.4532
95747,38.78145,-121.37295
92008,33.14594,-117.31785
92587,33.69509,-117.25294
62061,38.78975,-89.77952
68002,41.49691,-96.33704
72701,35.98468,-94.08076
79748,32.41116,-101.65046
87347,35.42727,-108.44644
91101,34.14657,-118.13942
94129,37.79753,-122.46682
94515,38.62483,-122.61865
95677,38.79134,-121.2344
99580,59.36499,-157.49239
99643,57.21747,-153.34422
1432,42.56469,-71.57135
4443,45.22433,-69.39898
5751,43.65428,-72.78924
7108,40.72312,-74.20016
13144,43.56996,-75.97433
14480,42.83948,-77.70683
18234,40.99254,-75.96435
24153,37.30011,-80.11063
28170,34.99577,-80.09668
28761,35.68636,-81.907
29073,33.8937,-81.23818
3903,43.14881,-70.78597
8352,39.47573,-75.12798
17069,40.45397,-76.97003
23691,37.25171,-76.55206
11548,40.81464,-73.60681
11747,40.78412,-73.40975
11973,40.86786,-72.88213
12222,42.68539,-73.82541
13305,43.89223,-75.42124
17347,40.05525,-76.68892
20008,38.93595,-77.05931
24931,37.91927,-80.59151
26681,38.22732,-80.71023
27862,36.49468,-77.17962
29856,33.48331,-81.51321
59353,46.96525,-104.24901
60918,40.5962,-88.03048
62034,38.75651,-89.96987
62990,37.23092,-89.40643
64052,39.0734,-94.45018
69351,42.03702,-102.41872
71745,33.50072,-92.39604
72030,35.43579,-92.68117
72429,35.49203,-90.9299
72532,36.09853,-91.59686
77070,29.97775,-95.57315
77551,29.27872,-94.83323
79357,33.61648,-101.40248
80246,39.70435,-104.93093
80727,40.06044,-102.5039
31569,30.90736,-81.70485
32087,30.39035,-82.28513
33018,25.92593,-80.37946
34758,28.19834,-81.49515
36562,31.03438,-87.66144
37814,36.23563,-83.33153
41095,38.79218,-84.82367
43004,40.01581,-82.80012
44251,41.02914,-81.92738
45616,38.75333,-83.3076
48502,43.01359,-83.68855
55122,44.80469,-93.1977
56528,46.52869,-95.81167
98236,47.95814,-122.40474
90745,33.82124,-118.26441
93710,36.82234,-119.76022
42056,37.1115,-88.98611
44216,40.93914,-81.58506
68415,40.06372,-96.8205
71861,33.10317,-93.49284
73539,34.45759,-99.27991
74052,36.08466,-96.57993
76180,32.83996,-97.22499
78932,30.16569,-96.70634
79087,36.30895,-102.93592
79505,33.57582,-99.81601
89823,41.00476,-115.27447
8006,39.75428,-74.10813
11772,40.76096,-72.9871
12740,41.89428,-74.46984
14094,43.16018,-78.7009
15028,40.30172,-79.79885
16059,40.70401,-79.9285
22124,38.89056,-77.33028
25653,37.82969,-81.99838
26757,39.31566,-78.74649
27043,36.33748,-80.45027
30349,33.62356,-84.52591
41562,37.39869,-82.46364
44070,41.41504,-81.91891
50028,41.81523,-93.14755
52530,40.99229,-92.29196
52548,41.08602,-92.53032
53086,43.32336,-88.27199
53554,42.90148,-90.45066
55974,43.58027,-91.64952
56291,44.62353,-96.06835
58081,46.31072,-97.14137
58626,47.38146,-102.62034
90222,33.91238,-118.2365
90603,33.94541,-117.99253
91767,34.08145,-117.73845
94587,37.60315,-122.01865
97033,45.23361,-120.5876
98925,47.25806,-121.28081
99017,47.18881,-117.8756
99114,48.65406,-117.7396
7976,40.72292,-74.48638
12155,42.59561,-74.82455
25002,38.13577,-81.24177
26866,38.79398,-79.23698
98828,47.30561,-120.17619
2145,42.39203,-71.08951
5442,44.75855,-72.67678
15211,40.43042,-80.01564
17083,40.27759,-76.43759
22652,38.83988,-78.42848
24934,38.33439,-79.89158
73098,34.6286,-97.16098
73557,34.72967,-98.48944
76706,31.46653,-97.09121
78946,30.19124,-96.7709
79009,34.53322,-102.88568
79606,32.36093,-99.82698
79785,31.32749,-103.9069
89014,36.06172,-115.05811
33332,26.03033,-80.44516
35053,34.05329,-87.0679
57701,44.14153,-103.20508
21071,39.48165,-76.81091
33430,26.63955,-80.55041
38639,34.30311,-90.43195
45032,39.50239,-84.01038
45344,39.95646,-84.00956
30025,33.65591,-83.69573
32976,27.8638,-80.53949
35990,34.06773,-86.30454
38543,36.37242,-85.16624
38957,33.9917,-90.35041
48892,42.63649,-84.1745
73040,35.64159,-98.37557
74764,34.04509,-95.09157
79040,36.29869,-101.5571
82938,41.14441,-109.7202
4918,44.5173,-69.86687
6238,41.78306,-72.33955
14303,43.08501,-79.03812
15823,41.25841,-78.70952
17040,40.31691,-77.3161
23221,37.55338,-77.49392
26070,40.2518,-80.58403
27801,35.9155,-77.7361
29939,32.6725,-81.24403
30019,33.97647,-83.88229
30214,33.49171,-84.48745
75692,32.48038,-94.11629
80487,40.548,-106.86711
87553,36.20595,-105.70695
12090,42.88022,-73.35532
13736,42.31851,-76.19833
22207,38.90662,-77.12384
99650,61.94214,-162.88555
37828,36.19797,-84.06905
39041,32.41376,-90.47335
41819,36.98922,-83.07941
43213,39.96894,-82.8675
45409,39.72428,-84.18758
47455,39.31654,-86.95619
48212,42.40942,-83.05601
50141,41.86871,-92.95535
50643,42.36189,-92.46865
55420,44.83593,-93.27774
56556,47.66337,-95.88328
85354,33.43316,-113.04897
32801,28.54176,-81.37358
36756,32.69351,-87.28015
36865,32.60285,-85.58996
37013,36.04709,-86.63244
45881,40.94952,-83.7756
50619,42.80178,-92.65563
53192,42.50568,-88.18673
92835,33.90187,-117.91735
95228,37.95167,-120.69219
61474,40.73635,-90.3781
62471,38.9546,-89.13061
71269,32.44574,-91.7869
71446,31.16724,-93.18769
72377,35.68757,-90.33853
72519,36.12016,-92.18673
75076,33.79472,-96.72168
76878,31.65761,-99.29342
77478,29.61964,-95.607
77864,30.95416,-95.90558
79932,31.87816,-106.60643
82945,41.7372,-109.05174
86024,34.66152,-111.34045
92561,33.64095,-116.61995
95682,38.61109,-120.96638
97481,43.11386,-123.55215
4217,44.36776,-70.83319
4613,44.37799,-68.03415
4966,44.82818,-70.43
15122,40.36027,-79.90516
15828,41.35264,-79.13648
16422,41.66559,-80.31447
18103,40.57044,-75.48232
24243,36.77883,-82.92718
24740,37.37644,-81.01879
29040,34.0593,-80.43427
38571,36.05276,-85.0138
43064,40.09804,-83.28777
47969,40.20572,-87.14875
47992,40.32231,-87.05291
48625,44.05402,-84.83132
55404,44.96197,-93.26085
57260,45.83605,-96.71839
57584,43.53318,-100.071
93531,35.21601,-118.58996
31304,31.50906,-81.35236
33131,25.76325,-80.18464
41425,37.88389,-83.42416
42776,37.51361,-85.91646
45207,39.14203,-84.47135
48370,42.84124,-83.20084
5477,44.40316,-72.95475
20020,38.86159,-76.9753
22556,38.47178,-77.51021
24622,37.20942,-81.79562
24729,37.44965,-81.25639
26343,38.83113,-80.40475
30812,33.36723,-82.02857
39573,30.72713,-89.09229
43102,39.63957,-82.763
43336,40.29111,-83.58245
45217,39.16767,-84.49728
48063,42.85587,-82.67679
50847,41.14112,-94.98165
54806,46.5508,-90.86913
55992,44.30605,-92.68211
60025,42.0754,-87.82044
64123,39.11435,-94.52323
66714,37.63639,-95.70033
69357,42.07536,-103.81427
51003,42.98503,-95.98664
51536,41.38616,-95.36077
55020,44.57624,-93.36947
55716,47.31915,-93.26726
57661,45.25675,-100.96018
58282,48.90459,-97.94874
26448,39.4068,-80.49337
27927,36.4131,-75.8497
3221,43.25179,-71.96171
7645,41.05292,-74.04988
12861,43.74971,-73.41912
14819,42.22047,-77.43861
14884,42.48015,-77.8885
14895,42.07697,-77.93709
16156,41.0956,-80.21801
16611,40.5674,-78.10768
19085,40.03738,-75.34956
19462,40.11552,-75.28382
33040,24.58547,-81.75451
41048,39.09489,-84.70691
49689,44.21424,-85.90753
51573,40.97948,-95.09532
53404,42.75379,-87.81121
57035,43.63214,-97.07453
61363,41.25423,-89.18246
65723,36.96002,-94.04273
67764,38.92284,-101.20644
75010,33.03425,-96.89673
14783,42.07798,-78.88412
15675,40.33531,-79.63708
1420,42.58578,-71.81662
6418,41.32656,-73.08335
12083,42.4303,-74.02664
12087,42.43247,-73.89778
12428,41.73903,-74.44489
14752,42.35173,-79.31982
15051,40.56245,-79.86712
15767,40.96007,-78.96756
23160,37.62943,-77.85103
28458,34.81827,-78.08992
28801,35.59416,-82.55784
29683,35.03003,-82.4942
29826,33.37214,-81.36382
30315,33.70295,-84.38246
32220,30.35047,-81.86658
32257,30.19519,-81.61233
36482,31.6318,-87.64257
38454,35.72318,-87.35211
39455,31.01053,-89.46549
40801,36.86064,-83.24816
46048,39.95551,-85.80181
48727,43.30975,-83.17566
52047,42.96553,-91.34992
54104,45.44818,-88.26253
7512,40.9039,-74.22123
10279,40.71263,-74.00867
15147,40.49717,-79.82729
16735,41.64109,-78.81382
19901,39.17172,-75.47693
22312,38.81648,-77.15368
23060,37.65986,-77.53341
23833,37.2077,-77.6727
24555,37.66874,-79.47241
24602,37.18279,-81.65999
63531,40.29939,-92.25034
67020,38.00553,-97.66875
70442,30.68956,-90.32822
76561,31.41292,-97.53715
76667,31.65529,-96.46854
78238,29.47143,-98.61824
79373,33.1708,-101.8355
80535,40.7334,-105.18355
83013,43.95445,-110.43579
84082,40.36581,-111.39533
84643,39.11518,-111.71294
89822,40.53131,-116.19417
92342,34.7584,-117.34944
95978,39.87564,-121.53629
97204,45.51832,-122.6738
31622,31.37959,-83.20569
32827,28.41572,-81.29413
34223,26.98035,-82.35198
